dzielnica,cena,cena_m2,powierzchnia,rok_budowy,wlasnosc,zabudowa,stan,pietro,pietro_max,czynsz,pokoje,material,winda,rynek,ogloszeniodawca,balkon,ogrod,taras,wspolrzedne_szerokosc,wspolrzedne_wysokosc,link,odleglosc_metro,odleglosc_centrum
Praga-Południe,835000.0,10438.0,80.0,1982.0,,building_type::apartment,construction_status-67::ready_to_use,5.0,9.0,,3.0,building_material::concrete_plate,1,market::secondary,advertiser_type::agency,1,0,0,52.2247239,21.0934482,https://www.otodom.pl/pl/oferta/sprzedaz-mieszkania-3-pok-praga-poludnie-ID4l6rz,4.258399950474491,6.003218463197256
Śródmieście,989000.0,17290.0,57.2,,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status::to_renovation,0.0,4.0,,2.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.23058572,20.99882126,https://www.otodom.pl/pl/oferta/zlota-idealnie-ciche-przy-varso-tower-ID4jBLJ,0.3076590736038993,0.5082091125644185
Mokotów,585000.0,10299.0,56.8,1978.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,,construction_status::to_completion,1.0,15.0,884,3.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.17928,21.05717,https://www.otodom.pl/pl/oferta/3-pokoje-z-balkonem-dla-inwestora-lub-rodziny-ID4kF0I,2.755231237464688,6.792365510882428
Śródmieście,2300000.0,15972.0,144.0,2007.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,,,1 800,4.0,building_material::other,1,market::secondary,advertiser_type::agency,0,0,0,52.25704,20.99334,https://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-metro-dworzec-gdanski-ID4jhlJ,0.27330786656173284,2.945444385418555
Ursus,730000.0,12898.0,56.6,2003.0,,building_type::apartment,,5.0,6.0,720,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.19512,20.88379,https://www.otodom.pl/pl/oferta/komfortowe-2-pokoje-ursus-ID4l8R0,5.426848166879282,9.270811989145313
Bielany,599000.0,11745.0,51.0,1975.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,2.0,10.0,650,3.0,building_material::other,1,market::secondary,advertiser_type::agency,1,0,0,52.2811643,20.9287588,https://www.otodom.pl/pl/oferta/trzy-pokoje-na-bielanach-ul-czechowa-ID4kc87,0.9995116921361362,7.60949483991739
Ursynów,715000.0,12037.0,59.4,1980.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status-67::ready_to_use,4.0,4.0,850,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.1564794,21.0395584,https://www.otodom.pl/pl/oferta/3-pokoje-oddzielna-kuchnia-metro-sggw-ID4lcru,0.6186113276573916,8.672539245794574
Bemowo,1257000.0,17906.0,70.2,2022.0,,building_type::apartment,construction_status-67::ready_to_use,1.0,4.0,750,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2167343,20.8964508,https://www.otodom.pl/pl/oferta/nowy-swiezo-wykonczony-3-pok-ul-lazurowa-ID4lcmT,2.8819145571894085,7.6490692174809
Wilanów,765000.0,16102.0,47.51,2014.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,3.0,,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.159937,21.08288,https://www.otodom.pl/pl/oferta/mieszkanie-47-51-m-warszawa-ID4frR2,2.9648445288024736,9.54637378634262
Wola,1029963.0,23964.0,42.98,2024.0,,,,10.0,30.0,,2.0,,1,market::primary,advertiser_type::agency,0,0,0,52.23131,20.9885,https://www.otodom.pl/pl/oferta/elegancki-apartament-w-centrum-warszawy-ID4liUb,0.49462125929840683,1.1960928437930725
Białołęka,559900.0,8586.0,65.21,2025.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,2.0,3.0,,2.0,building_material::silikat,1,market::primary,advertiser_type::developer,0,0,1,52.336575,21.029306,https://www.otodom.pl/pl/oferta/2-pokoje-przestronne-z-garderoba-ul-plochocinska-ID4ljMe,4.77739242496753,11.766190408999119
Ursus,849000.0,13694.0,62.0,2018.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,4.0,8.0,650,3.0,building_material::breezeblock,1,market::secondary,advertiser_type::private,1,0,0,52.1852057,20.8967066,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-62m2-ursus-ID4lk9d,6.219300952172108,9.069860226707847
Ursus,659000.0,10650.0,61.88,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,0.0,7.0,,3.0,,1,market::secondary,advertiser_type::agency,0,1,0,52.20505,20.88006,https://www.otodom.pl/pl/oferta/unikat-3-4-pokojowe-parter-szybki-termin-ID4lhAW,4.560974678628534,9.080838118643733
Bielany,850000.0,17347.0,49.0,1958.0,building_ownership::full_ownership,building_type::tenement,,3.0,3.0,,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.281837,20.94127,https://www.otodom.pl/pl/oferta/trzy-pokoje-z-balkonem-widok-na-zielen-metro-ID4lcqB,0.344973776283822,7.106142917560451
Mokotów,2164000.0,15490.0,139.7,2001.0,,building_type::apartment,construction_status-67::ready_to_use,7.0,12.0,1 350,4.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,1,52.18494,21.04478,https://www.otodom.pl/pl/oferta/apartament-139-m2-z-tarasem-mokotow-ID4kI54,2.4003057554014076,5.832862531089445
Bemowo,539000.0,16844.0,32.0,,,building_type-15::block,,,,520,1.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.2506287,20.8889317,https://www.otodom.pl/pl/oferta/inwestycyjnie-lub-prywatnie-wysoki-standard-ID4l9yg,2.1419087394984953,8.247001408449814
Wola,1064500.0,15964.0,66.68,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,2.0,5.0,,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2272411,20.9865927,https://www.otodom.pl/pl/oferta/oferta-deweloperska-wola-czyste-xii-2023-ID4l50j,0.5942391805206726,1.4156747196904151
Śródmieście,1660000.0,20244.0,82.0,1930.0,,building_type::tenement,construction_status::to_renovation,1.0,3.0,1 040,3.0,building_material-69::brick,0,market::secondary,advertiser_type::agency,1,0,0,52.2381139,21.0303093,https://www.otodom.pl/pl/oferta/powisle-metro-ciche-2balkony-do-negocjacji-ID4i9HZ,0.18681463473334922,1.798519036263809
Białołęka,471612.0,9265.0,50.9,2022.0,building_ownership::full_ownership,building_type::apartment,construction_status::to_completion,1.0,2.0,,2.0,building_material-69::brick,1,market::primary,advertiser_type::developer,1,0,0,52.330795,21.046652,https://www.otodom.pl/pl/oferta/brzeziny-residence-nowoczesne-mieszkanie-d7-ID4agsP,4.309188942995614,11.357622174063808
Żoliborz,1750000.0,23649.0,74.0,2016.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,0.0,6.0,,3.0,,1,market::secondary,advertiser_type::agency,0,1,1,52.25934,20.96083,https://www.otodom.pl/pl/oferta/jedyne-takie-mieszkanie-na-zoliborzu-ID4kgK3,1.4952136574479502,4.348635388637802
Wesoła,1029933.0,10841.0,95.0,2022.0,,,construction_status::to_completion,4.0,4.0,,4.0,,1,market::primary,advertiser_type::developer,1,0,0,52.222984,21.230669,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-laveli-residence-m67-ID4dsRE,13.092867441963886,15.32966972497905
Wola,679900.0,12475.0,54.5,1968.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status::to_renovation,1.0,8.0,700,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2567779,20.9818511,https://www.otodom.pl/pl/oferta/muranow-3-pok-54-5m2-ID4kAny,0.78928314185741,3.2369784790585054
Ursus,,,56.65,2022.0,,,construction_status::to_completion,0.0,2.0,,3.0,,1,market::primary,advertiser_type::developer,0,1,0,52.193653,20.903471,https://www.otodom.pl/pl/oferta/apartament-w-inwestycji-elite-wille-miejskie-3c2-ID4iiCl,5.212806592079637,8.170872008833161
Bemowo,870000.0,16415.0,53.0,2016.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,5.0,5.0,680,3.0,building_material-69::brick,1,market::secondary,advertiser_type::private,1,0,0,52.23394554550346,20.91781021697997,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-blisko-metra-bemowo-ID4kByr,0.6953640490829216,6.0143891757190415
Targówek,700000.0,11706.0,59.8,1976.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,0.0,3.0,802,3.0,building_material::concrete_plate,0,market::secondary,advertiser_type::private,1,1,0,52.267597,21.0547239,https://www.otodom.pl/pl/oferta/3-pokoje-metro-targowek-ID4l3l1,0.34151741396823104,5.185976049034131
Włochy,1197360.0,14400.0,83.15,2024.0,,building_type-15::block,construction_status::to_completion,2.0,4.0,,3.0,,1,market::primary,advertiser_type::developer,1,0,0,52.198605,20.927866,https://www.otodom.pl/pl/oferta/apartament-4-pokojowy-w-kameralnym-budynku-ID4iEUP,4.647921649638597,6.475447189275137
Wawer,960000.0,7059.0,136.0,2023.0,building_ownership::full_ownership,,construction_status::to_completion,0.0,2.0,,4.0,building_material::silikat,0,market::primary,advertiser_type::private,0,1,0,52.204110905754725,21.1182343487549,https://www.otodom.pl/pl/oferta/twoj-dom-w-cenie-mieszkania-ID4jDiX,7.01835038011061,8.236089654844564
Praga-Południe,548000.0,9786.0,56.0,1971.0,building_ownership::full_ownership,,construction_status::to_completion,6.0,6.0,550,4.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.23312,21.07963,https://www.otodom.pl/pl/oferta/swietna-lokalizacja-spokojnie-zielono-ID4kue2,2.9589591181655988,5.013401101129979
Wilanów,4380000.0,18758.0,233.5,2011.0,building_ownership::full_ownership,building_type::apartment,,2.0,2.0,3 200,5.0,,1,market::secondary,advertiser_type::agency,1,0,1,52.16083295,21.09143075,https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-233-m2-piekna-oranzeria-ID4j4K3,3.419573651375892,9.797736836626182
Wilanów,1230000.0,16622.0,74.0,2021.0,,building_type::apartment,,4.0,4.0,,3.0,building_material::silikat,1,market::secondary,advertiser_type::agency,1,0,0,52.1750141,21.0444328,https://www.otodom.pl/pl/oferta/komfortowe-nowe-3-pokoje-74m2-z-pieknym-widokiem-ID4kBsp,1.773383295342209,6.82642255846836
Bielany,599000.0,10602.0,56.5,2002.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,0.0,4.0,,1.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,0,0,1,52.30293,20.93042,https://www.otodom.pl/pl/oferta/super-open-space-56-m-na-mlocinach-ID4jZlG,2.157688711725483,9.443770667091247
Targówek,499000.0,10396.0,48.0,,building_ownership::co_operative_ownership,building_type-15::block,,10.0,10.0,550,3.0,building_material::concrete_plate,1,market::secondary,advertiser_type::agency,1,0,0,52.292388,21.022481,https://www.otodom.pl/pl/oferta/nowoczesne-jasne-3-pokoje-widok-na-miasto-blis-ID4kJCp,0.4500925424260111,6.838037977110958
Śródmieście,3000000.0,32680.0,91.8,2003.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,2.0,7.0,,3.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.22934,21.02383,https://www.otodom.pl/pl/oferta/niepowtarzalny-apartament-przy-ul-ksiazecej-ID4knAZ,0.8644044507985801,1.239496027368386
Białołęka,433073.0,8937.0,48.46,2025.0,,,,1.0,4.0,,2.0,,0,market::primary,advertiser_type::agency,0,0,0,52.33811,21.02873,https://www.otodom.pl/pl/oferta/przestronne-2pokoje-mozliwosc-programu-rzadowego-ID4kD4h,4.947949352413816,11.930213760979239
Białołęka,630136.0,10400.0,60.59,2023.0,,building_type::apartment,construction_status::to_completion,3.0,8.0,,3.0,building_material::other,1,market::primary,advertiser_type::agency,1,0,0,52.3210652,20.9471764,https://www.otodom.pl/pl/oferta/60m2-super-lokalizacja-program-2-inwest-gotowa-ID4ldW0,4.0365980046295515,10.711813639163243
Białołęka,,,55.39,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status::to_completion,0.0,2.0,,3.0,building_material::reinforced_concrete,1,market::primary,advertiser_type::developer,1,1,0,52.328438,21.037956,https://www.otodom.pl/pl/oferta/3-pok-55m2-z-balkonem-i-ogrodkiem-nowe-ID4eCGw,3.9222906098600547,10.971415291544542
Ochota,1050000.0,15712.0,66.83,2012.0,,building_type-15::block,,2.0,5.0,720,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.20997,20.96727,https://www.otodom.pl/pl/oferta/ochota-obok-parku-szczesliwickiego-2-pok-66-83-m-ID4jATD,2.265139825224668,3.5815793736489914
Mokotów,1870600.0,19900.0,94.0,2020.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,2.0,6.0,1 250,4.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.1848517,21.0116993,https://www.otodom.pl/pl/oferta/zdziechowskiego-dla-rodziny-2xparking-komorka-ID4jjaz,0.3347820649054405,5.225721708198615
Praga-Południe,539000.0,11468.0,47.0,1998.0,,building_type-15::block,construction_status-67::ready_to_use,3.0,4.0,500,2.0,building_material-69::brick,1,market::secondary,advertiser_type::agency,1,0,0,52.2385053,21.1016876,https://www.otodom.pl/pl/oferta/dwustronne-przestonne-2-pok-z-balkonem-ID4kYtz,4.142165424486852,6.556324083026497
Ursynów,870000.0,14032.0,62.0,1979.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status-67::ready_to_use,1.0,4.0,980,3.0,building_material::concrete_plate,0,market::secondary,advertiser_type::agency,1,0,0,52.1520279,21.0259898,https://www.otodom.pl/pl/oferta/mieszkanie-62-m-warszawa-ID4kWOE,0.4526820260202707,8.965002572576426
Praga-Południe,629000.0,10311.0,61.0,1978.0,building_ownership::full_ownership,,,3.0,10.0,1 050,3.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.23461,21.10658,https://www.otodom.pl/pl/oferta/trzy-pokoje-61-m2-ostrobramska-praga-poludnie-ID4kXKb,4.5771165149465745,6.853769228520174
Ursynów,549000.0,11631.0,47.2,1981.0,building_ownership::co_operative_ownership,building_type-15::block,construction_status::to_renovation,1.0,10.0,450,2.0,building_material::concrete_plate,1,market::secondary,advertiser_type::agency,0,0,0,52.15081015,21.05701222,https://www.otodom.pl/pl/oferta/na-sprzedaz-m2-na-ursynowie-ID4iRQh,1.0510425292031482,9.644158053013447
Wola,1900000.0,34377.0,55.27,2015.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,8.0,8.0,,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2386499,20.9883087,https://www.otodom.pl/pl/oferta/apartament-z-loggia-ogrodowa-ID4kpWB,0.8443681637393837,1.4329727095769562
Mokotów,400800.0,16000.0,25.05,2023.0,building_ownership::full_ownership,,construction_status::to_completion,0.0,3.0,,1.0,,0,market::primary,advertiser_type::agency,1,1,0,52.20487,21.05931,https://www.otodom.pl/pl/oferta/bez-prowizji-kawalerka-z-ogrodkiem-mokotow-ID4laWq,3.504550352283058,4.698750335378263
Mokotów,529999.0,12559.0,42.2,1976.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,,,9.0,10.0,700,2.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.1794461,21.0520496,https://www.otodom.pl/pl/oferta/mieszkanie-42-20-m-warszawa-ID4jR3E,2.445545944345857,6.603932881151238
Wilanów,3649000.0,13565.0,269.0,2008.0,building_ownership::full_ownership,building_type::ribbon,construction_status-67::ready_to_use,0.0,3.0,2 800,7.0,,0,market::secondary,advertiser_type::agency,0,1,1,52.16062,21.08928,https://www.otodom.pl/pl/oferta/apartament-na-sprzedaz-w-prestizowym-miejscu-ID4kPQR,3.3021290608184772,9.730622182607842
Ursynów,570000.0,14005.0,40.7,1990.0,building_ownership::co_operative_ownership_with_a_land_and_mortgage_registe,building_type-15::block,construction_status-67::ready_to_use,4.0,4.0,760,2.0,,0,market::secondary,advertiser_type::private,0,0,0,52.12927551964066,21.062082843780527,https://www.otodom.pl/pl/oferta/bezposrednio-m2-na-kabatach-ID4j21w,0.2875602675136307,12.01490604626911
Praga-Południe,1590000.0,15900.0,100.0,2015.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,3.0,8.0,800,4.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.2311962,21.0913871,https://www.otodom.pl/pl/oferta/super-czteropokojowe-skanska-ID4hYsD,3.7622876668929717,5.812089437179909
Mokotów,1950000.0,19500.0,100.0,2000.0,,building_type::apartment,construction_status-67::ready_to_use,0.0,6.0,1 300,4.0,,1,market::secondary,advertiser_type::agency,0,0,0,52.19301,21.04,https://www.otodom.pl/pl/oferta/4-pok-100-m-ok-metra-wilanowska-ID4k01Y,2.4662610959288718,4.886519839068494
Ursus,759000.0,9723.0,78.06,2023.0,building_ownership::share,building_type-15::block,construction_status::to_completion,7.0,7.0,,4.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.20238214260652,20.885493653303527,https://www.otodom.pl/pl/oferta/4-pokoje-ursus-vita-ID4kHoL,4.643588363572087,8.837195006884786
Ursus,485000.0,11631.0,41.7,2023.0,building_ownership::full_ownership,,construction_status::to_completion,4.0,7.0,,2.0,,0,market::secondary,advertiser_type::agency,1,0,0,52.20505,20.88006,https://www.otodom.pl/pl/oferta/2-pok-z-mozliwoscia-wydzielenia-kuchni-na-juz-ID4liwv,4.560974678628534,9.080838118643733
Bemowo,650000.0,10140.0,64.1,1989.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,7.0,9.0,,3.0,building_material::other,1,market::secondary,advertiser_type::private,1,0,0,52.25993184423032,20.919913068847645,https://www.otodom.pl/pl/oferta/sprzedam-zamienie-mieszkanie-na-bemowie-ID4jNyO,2.19524520084712,6.650693284640137
Wilanów,1652003.0,26775.0,61.7,2016.0,building_ownership::full_ownership,building_type::apartment,construction_status-67::ready_to_use,0.0,4.0,900,3.0,building_material::silikat,1,market::secondary,advertiser_type::agency,1,1,0,52.16591,21.07234,https://www.otodom.pl/pl/oferta/3-pokoje-ogrodek-2x-garaz-przy-ogrodach-swiatla-ID4leMM,2.7358790360939658,8.60006674114727
Bielany,490000.0,12099.0,40.5,1965.0,,,,4.0,4.0,,2.0,,0,market::secondary,advertiser_type::agency,0,0,0,52.28262275,20.96135692,https://www.otodom.pl/pl/oferta/2-pokoje-cegla-metro-st-bielany-ID4knwc,0.4973175108045078,6.425805866952539
Bemowo,810000.0,13500.0,60.0,2018.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,5.0,660,3.0,,1,market::secondary,advertiser_type::private,1,0,0,52.2458329,20.8988579,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-bemowo-metro-rezerwacja-ID4l5rX,1.28598604843121,7.465798849993795
Wola,965281.0,22596.0,42.72,2023.0,building_ownership::full_ownership,building_type-15::block,construction_status-67::ready_to_use,2.0,8.0,,2.0,,1,market::secondary,advertiser_type::agency,1,0,0,52.22468244,20.97262736,https://www.otodom.pl/pl/oferta/deweloperskie-pod-klucz-wola-czyste-xii-2023-ID4l4Zs,0.7709525946311865,2.407132987831996
